,Unnamed: 0,docid,string,label,start,end,Remove
26807,26807,2909,francisco pacheco,PER,38,40,0
24580,24580,2657,francisco pacheco,PER,37,39,0
26801,26801,2908,francisco pacheco,PER,93,95,0
26796,26796,2908,francisco pacheco,PER,32,34,0
24879,24879,2697,francisco pacheco,PER,0,2,0
12939,12939,1473,francisco pacheco,PER,247,249,0
24916,24916,2701,francisco pacheco,PER,64,66,0
10651,10651,1235,francisco pacheco,PER,7,9,0
24885,24885,2698,francisco pacheco,PER,0,2,0
24895,24895,2699,francisco pacheco,PER,0,2,0
34281,34281,3607,francisco pacheco,PER,33,35,0
24903,24903,2700,francisco pacheco,PER,0,2,0
22227,22227,2382,francisco pacheco,PER,31,33,0
24914,24914,2701,francisco pacheco,PER,19,21,0
28971,28971,3114,francisco pacheco,PER,0,2,0
24968,24968,2706,francisco pacheco,PER,0,2,0
42139,42139,4544,francisco pacheco,PER,870,872,0
12478,12478,1437,francisco pacheco,PER,26,28,0
24973,24973,2706,francisco pacheco,PER,157,159,0
24984,24984,2706,francisco pacheco,PER,508,510,0
34403,34403,3615,francisco pacheco maria paramo,PER,0,5,0
11125,11125,1308,francisco pavon,PER,27,29,0
1604,1604,221,francisco pavon,PER,67,69,0
29306,29306,3133,francisco pelaes,PER,836,838,
4781,4781,655,francisco peres,PER,31,33,0
8215,8215,1069,francisco peres puerta,PER,645,650,0
26921,26921,2923,francisco perez,PER,61,63,0
8021,8021,1053,francisco perez,PER,227,229,0
6127,6127,885,francisco perez,PER,31,33,0
26934,26934,2923,francisco perez,PER,176,178,0
8214,8214,1069,francisco perez puerta,PER,516,521,0
8261,8261,1069,francisco perez puerta,PER,2006,2011,0
8237,8237,1069,francisco perez puerta,PER,1241,1246,0
8263,8263,1069,francisco perez puerta,PER,2167,2172,0
30495,30495,3247,francisco perez najara,PER,0,4,
2833,2833,329,francisco perez ulloa,PER,24,28,0
23034,23034,2493,francisco pimentel,PER,0,2,0
22264,22264,2389,francisco pinto,PER,21,23,0
25310,25310,2737,francisco quintero,PER,0,2,0
28962,28962,3112,francisco ramirez,PER,21,23,0
5603,5603,785,francisco romero,PER,191,193,0
34715,34715,3644,francisco rramos,PER,57,59,
34734,34734,3644,francisco rramos,PER,520,522,
34728,34728,3644,francisco rramos,PER,323,325,
34722,34722,3644,francisco rramos,PER,246,248,
34720,34720,3644,francisco rramos,PER,169,171,
34717,34717,3644,francisco rramos,PER,110,112,
34732,34732,3644,francisco rramos,PER,504,506,
8638,8638,1110,francisco rrendon,PER,102,104,
17395,17395,1856,francisco rrodrigues,PER,356,358,
38414,38414,4064,francisco rrodrigues,PER,31,33,
34428,34428,3617,francisco rrodrigues bonilla,PER,35,39,0
26239,26239,2847,francisco rrodriguez,PER,15,17,
30634,30634,3263,francisco rrodriguez cruzado,PER,8,11,0
36670,36670,3840,francisco rrodriguez tobar,PER,12,16,0
36512,36512,3822,francisco rruis,PER,26,28,
37993,37993,4011,francisco rruiz,PER,8,10,
36502,36502,3821,francisco rruys,PER,260,262,
27079,27079,2938,francisco rruys,PER,104,106,
34423,34423,3616,francisco rruyz,PER,116,118,
41507,41507,4466,francisco rruyz,PER,6,8,
3072,3072,350,francisco ruiz,PER,7,9,
12161,12161,1411,francisco ruiz gijon,PER,3,6,0
27162,27162,2952,francisco ruys,PER,23,25,
12885,12885,1467,francisco ruys castañeda,PER,2,6,0
33388,33388,3519,francisco sanches,PER,1110,1112,
33389,33389,3519,francisco sanches,PER,1146,1148,
35289,35289,3721,francisco sanches,PER,0,2,
34687,34687,3642,francisco sanches,PER,373,375,
627,627,95,francisco sanches,PER,21,23,
7117,7117,982,francisco sanches,PER,91,93,
33337,33337,3519,francisco sanches,PER,122,124,
27958,27958,3015,francisco sanchez,PER,0,2,0
40021,40021,4272,francisco sanchez,PER,7,9,0
33364,33364,3519,francisco sanchez,PER,832,834,0
33383,33383,3519,francisco sanchez,PER,1062,1064,0
40192,40192,4284,francisco sanchez,PER,14,16,0
33390,33390,3519,francisco sanchez,PER,1189,1191,0
7771,7771,1031,francisco sanchez soria,PER,159,163,0
31385,31385,3335,francisco sedaño,PER,449,451,
25596,25596,2768,francisco seron,PER,25,27,
32571,32571,3444,francisco siliceo,PER,142,144,0
32567,32567,3444,francisco siliceo arzediano,PER,107,110,0
15106,15106,1700,francisco soriano massera,PER,34,37,
37886,37886,3997,francisco suares,PER,104,106,
37878,37878,3997,francisco suares,PER,15,17,
16087,16087,1759,francisco suarez bergara,PER,358,362,0
16068,16068,1759,francisco suarez vergara,PER,110,114,0
16080,16080,1759,francisco suarez vergara,PER,260,264,0
11706,11706,1370,francisco surbaran,PER,129,131,
26721,26721,2895,francisco terfon,PER,10,12,
22453,22453,2414,francisco terron,PER,23,25,0
25142,25142,2721,francisco terron,PER,0,2,0
26345,26345,2859,francisco terron,PER,105,107,0
23535,23535,2536,francisco terron,PER,25,27,0
26717,26717,2894,francisco terron,PER,11,13,0
26724,26724,2895,francisco terron,PER,65,67,0
26719,26719,2894,francisco terron,PER,61,63,0
25348,25348,2741,francisco terron,PER,64,66,0
26336,26336,2859,francisco terron,PER,18,20,0
26334,26334,2859,francisco terron,PER,0,2,0
16946,16946,1831,francisco terron,PER,331,333,0
16955,16955,1831,francisco terron,PER,614,616,0
26106,26106,2833,francisco terron,PER,34,36,0
29631,29631,3160,francisco terron,PER,456,458,0
40821,40821,4367,francisco terron,PER,4,6,0
11901,11901,1390,francisco terron,PER,1312,1314,0
26314,26314,2855,francisco terron,PER,0,2,0
26321,26321,2856,francisco terron,PER,0,2,0
39628,39628,4225,francisco terron,PER,12,14,0
25112,25112,2720,francisco terron,PER,266,268,0
29628,29628,3160,francisco terron,PER,438,440,0
25793,25793,2791,francisco terron,PER,77,79,0
25669,25669,2774,francisco terron,PER,16,18,0
26324,26324,2857,francisco terron,PER,0,2,0
22165,22165,2371,francisco terron,PER,27,29,0
11927,11927,1393,francisco terron,PER,25,27,0
26333,26333,2858,francisco terron,PER,36,38,0
26731,26731,2897,francisco terron,PER,17,19,0
5683,5683,796,francisco thomas,PER,353,355,
5695,5695,796,francisco tomas torres,PER,887,891,0
8421,8421,1086,francisco trabieso,PER,54,56,
12092,12092,1406,francisco truxillo,PER,318,320,
12798,12798,1462,francisco varela,PER,80,82,0
4998,4998,679,francisco varela,PER,275,277,0
13475,13475,1515,francisco vazquez,PER,47,49,0
33647,33647,3541,francisco velazquez rregidores,PER,25,28,0
37949,37949,4004,francisco ximenes,PER,1,3,
37944,37944,4003,francisco ximenes,PER,1,3,
25617,25617,2768,francisco ximenes,PER,822,824,
25609,25609,2768,francisco ximenes,PER,761,763,
3342,3342,365,francisco ximenes,PER,32,34,
37935,37935,4001,francisco ximenes,PER,0,2,
37941,37941,4002,francisco ximenes barrera,PER,1,6,0
18305,18305,1930,francisco ximenez,PER,7,9,0
36108,36108,3793,francisco y,PER,496,498,
31425,31425,3338,francisco ysidro aguilar,PER,448,452,0
31403,31403,3338,francisco ysidro aguilar,PER,0,4,0
31428,31428,3339,francisco ysidro aguilar,PER,11,15,0
26929,26929,2923,francisco zurbaran,PER,125,127,
41770,41770,4499,francisco zurbaran,PER,33,35,
26947,26947,2925,francisco zurbaran,PER,15,17,
10295,10295,1218,francisco «caro ojeda,PER,661,666,0
23334,23334,2521,francisso ocanpo,PER,162,165,
19910,19910,2191,franco Lopez Mro,PER,25,28,0
20885,20885,2307,franco Pacheco,PER,879,881,
20840,20840,2299,franco Varela,PER,13,15,
41913,41913,4522,franco bergara,PER,92,94,
19807,19807,2187,franco Monsalbe,PER,951,954,
20005,20005,2201,franco Ribas,PER,46,49,
41910,41910,4522,franco bergara,PER,44,47,
19749,19749,2186,franco cueba,PER,1503,1507,
19690,19690,2185,franco cueba,PER,73,77,
19698,19698,2185,franco cueba maldonado,PER,730,735,
19671,19671,2184,franco cueua,PER,131,135,
19716,19716,2186,franco cueva maldonado,PER,54,59,
40478,40478,4311,franco leon,PER,258,261,0
22622,22622,2437,franco toro,PER,96,99,
19670,19670,2184,franco vallejo solis,PER,118,122,
39861,39861,4250,franco dionisio Ribas,PER,7,11,0
34599,34599,3635,franco do los Rios,PER,322,326,
39292,39292,4177,franco lario,PER,8,10,
39372,39372,4187,franco manrrique çuñiga,PER,6,10,
20900,20900,2307,franco pacheco,PER,1656,1658,
20888,20888,2307,franco pacheco,PER,964,966,
20892,20892,2307,franco pacheco,PER,1095,1097,
20895,20895,2307,franco pacheco,PER,1272,1274,
27230,27230,2960,franco pacheco,PER,108,110,
27895,27895,3012,francº pacheco,PER,27,29,
20866,20866,2307,frano pacheco,PER,7,9,
55166,55166,6384,fray Antonio los Angeles,PER,52,57,
15507,15507,1731,fray Antonio los angeles,PER,91,96,
14837,14837,1689,fray Martin Salgado,PER,7,10,0
25304,25304,2736,fray agustin santiago,PER,21,25,
29435,29435,3143,fray andres,PER,521,523,
36828,36828,3866,fray andres escamilla,PER,14,17,0
39045,39045,4143,fray antonio banegas,PER,12,15,
8408,8408,1084,fray antonio jesus,PER,67,71,
25961,25961,2810,fray antonio jesus,PER,18,22,
22243,22243,2385,fray antonio jesus maria,PER,82,87,
7961,7961,1049,fray antonio delgadillo prior,PER,81,85,0
17740,17740,1879,fray antonio desquibel,PER,31,34,
23722,23722,2556,fray antonio giron,PER,609,612,0
16620,16620,1815,fray antonio gonzales,PER,196,199,
27259,27259,2964,fray antonio gor gales,PER,47,51,0
28106,28106,3033,fray antonio navarro,PER,695,698,0
18614,18614,1946,fray antonio perez,PER,27,30,
31389,31389,3336,fray antonio xaymes,PER,2,5,
7866,7866,1038,fray domingo cano,PER,59,62,0
7862,7862,1038,fray domingo cano,PER,11,14,0
17528,17528,1866,fray domingo cruz,PER,43,48,
18912,18912,2023,fray francisco,PER,3,5,
25717,25717,2781,fray gaspar gutierres,PER,23,26,
34875,34875,3667,fray geronimo tremiño,PER,33,36,
36968,36968,3882,fray gonçalo xerez,PER,16,20,
41853,41853,4512,fray gregorio barrera,PER,69,74,0
22405,22405,2408,fray gregorio santillan,PER,18,22,0
26990,26990,2932,fray hernando,PER,17,19,
37922,37922,4000,fray hernando ordoñes,PER,349,352,
14674,14674,1674,fray melchor,PER,205,207,
14666,14666,1674,fray melchor basquez,PER,33,36,
14689,14689,1676,fray melchor vazquez,PER,34,37,0
7527,7527,1014,fray placido pacheco,PER,4066,4069,0
8180,8180,1066,fray placido pacheco,PER,1998,2001,0
38917,38917,4125,fray xpobal cruz,PER,130,135,
37616,37616,3959,fray xpobal espiritu,PER,63,67,
23603,23603,2546,frncisca ximenes oxeda,PER,10,14,
35642,35642,3759,frutos caravajal,PER,10,13,
35691,35691,3763,frutos caruajal,PER,2,5,
10999,10999,1294,frutos villacastin,PER,63,66,0
14938,14938,1695,fuentesen Sevilla,PER,1062,1064,
41901,41901,4521,gabriel Ramirez guanteros,PER,10,13,0
38550,38550,4084,gabriel Ramos,PER,41,43,0
23212,23212,2509,gabriel Salmeron,PER,272,275,0
25009,25009,2709,gabriel aranda,PER,82,85,0
25786,25786,2791,gabriel fuenmayor,PER,23,26,0
7922,7922,1044,gabriel cruz,PER,1251,1255,
12017,12017,1399,gabriel martos,PER,98,101,0
27623,27623,2988,gabriel rojas,PER,63,66,
12589,12589,1442,gabriel torres,PER,32,35,0
10554,10554,1228,gabriel torres morales,PER,466,470,0
7525,7525,1014,gabriel balle,PER,4041,4044,0
7675,7675,1024,gabriel balle,PER,104,107,0
7521,7521,1014,gabriel valle,PER,4004,4007,0
7500,7500,1014,gabriel valle,PER,3559,3562,0
5358,5358,754,gabriel dias,PER,59,61,
5357,5357,754,gabriel dias Florencia,PER,30,34,0
5360,5360,754,gabriel dias florencia,PER,146,150,0
28308,28308,3049,gabriel gomes,PER,80,82,
22966,22966,2482,gabriel gonzales,PER,0,2,
34137,34137,3591,gabriel luis,PER,1134,1136,
40012,40012,4270,gabriel menores,PER,58,60,
5078,5078,700,gabriel salmeron,PER,100,102,0
41072,41072,4400,gabriel ximenes,PER,0,2,
28837,28837,3099,gafpar aguila,PER,796,799,
47012,47012,5206,galon oro,PER,452,455,
66082,66082,7970,galon oro,PER,145,148,
32148,32148,3414,gançalo vasques,PER,214,216,
33702,33702,3548,garci lopez morales,PER,68,71,0
22981,22981,2484,garcia,PER,1,2,
34437,34437,3617,garcia,PER,145,146,
39296,39296,4178,garcia barrionuebo,PER,9,12,
38087,38087,4022,garcia benjumea,PER,28,31,
41242,41242,4427,garcia eredia,PER,86,89,
38933,38933,4127,garcia escobedo,PER,18,21,0
27778,27778,3002,garcia escouedo rio,PER,396,401,0
6870,6870,957,garcia gibraleon,PER,49,52,
41478,41478,4463,garcia haro,PER,4,7,0
35612,35612,3757,garcia herrera,PER,64,67,0
35615,35615,3757,garcia herrera,PER,407,410,0
35625,35625,3757,garcia herrera,PER,932,935,0
35620,35620,3757,garcia herrera,PER,688,691,0
19207,19207,2128,garcia leon,PER,685,688,
19255,19255,2129,garcia leon,PER,874,877,
30892,30892,3284,garcia leon,PER,13,16,
41704,41704,4492,garcia morales,PER,88,91,0
41701,41701,4492,garcia morales,PER,63,66,0
19617,19617,2175,garcia moron,PER,19,22,0
18404,18404,1935,garcia ossuna,PER,337,340,
39209,39209,4162,garcia sotomayor,PER,12,15,0
39218,39218,4163,garcia sotomayor,PER,31,34,0
40844,40844,4371,garcia sotomayor,PER,10,13,0
19439,19439,2149,garcia velasco,PER,429,432,
6318,6318,904,garcia descacena,PER,29,31,
27775,27775,3002,garcia descobedo rrio,PER,81,85,
27772,27772,3002,garcia descobedo rrio,PER,32,36,
28872,28872,3102,garcia descouedo rrio,PER,61,65,
34426,34426,3617,garcia dias billarrubia ortega,PER,8,14,
34436,34436,3617,garcia dias villarrrubia ortega,PER,113,119,
23637,23637,2550,garcia diaz villarrubia,PER,46,50,0
23957,23957,2590,garcia donzelta,PER,9,11,
27782,27782,3002,garcia escobedo rrio,PER,472,476,0
19016,19016,2073,garcia fernandes,PER,11,13,0
19017,19017,2074,garcia fernandes,PER,7,9,0
380,380,56,garcia fustanero,PER,23,25,
38250,38250,4046,garcia gonzales,PER,25,27,
11197,11197,1315,garcia gutierres perea,PER,22,26,0
17479,17479,1861,garcia hernandez,PER,251,253,0
18838,18838,1981,garcia hernandez,PER,4,6,0
17473,17473,1861,garcia hernandez e florindo,PER,33,37,0
41698,41698,4492,garcia larios,PER,37,39,0
32489,32489,3437,garcia mendez haro,PER,84,88,0
777,777,109,garcia pavon,PER,590,592,0
771,771,109,garcia pavon,PER,503,505,0
779,779,109,garcia pavon,PER,631,633,0
774,774,109,garcia pavon,PER,575,577,0
10657,10657,1235,garcitello osorio,PER,75,77,
37006,37006,3886,garsia barionuebo,PER,69,72,
37002,37002,3886,garsia barionuebo,PER,35,38,
29980,29980,3199,gaspar Jines,PER,290,292,
42106,42106,4543,gaspar Ragel,PER,0,2,
42100,42100,4542,gaspar Rages,PER,1,3,
27952,27952,3014,gaspar Ragis,PER,83,85,
41149,41149,4412,gaspar Ragis,PER,21,23,
38816,38816,4117,gaspar Rajes,PER,13,15,
38854,38854,4118,gaspar Rajes,PER,1,3,
38858,38858,4118,gaspar Rajes,PER,44,46,
38844,38844,4117,gaspar Rajes,PER,1243,1245,
16741,16741,1820,gaspar Xines,PER,7,9,
29624,29624,3160,gaspar Xines,PER,417,419,
35365,35365,3731,gaspar adan,PER,31,33,
36400,36400,3812,gaspar adan,PER,35,37,
35409,35409,3737,gaspar adan,PER,13,15,
35371,35371,3732,gaspar adan,PER,12,14,
35369,35369,3732,gaspar adan,PER,0,2,
37420,37420,3933,gaspar alonso,PER,12,14,
42572,42572,4612,gaspar alonso gusman,PER,15,19,
35709,35709,3765,gaspar antonio mayorga,PER,8,12,0
29643,29643,3162,gaspar de,PER,58,60,
28163,28163,3036,gaspar Ast,PER,38,41,
25647,25647,2771,gaspar Ribas,PER,53,56,0
39663,39663,4230,gaspar Ribas,PER,1,4,0
20004,20004,2201,gaspar Ribas,PER,16,19,0
39780,39780,4238,gaspar Ribas,PER,55,58,0
25707,25707,2780,gaspar Ribas,PER,6,9,0
39666,39666,4230,gaspar Rivas,PER,26,29,0
40491,40491,4312,gaspar Rojas,PER,23,26,
42339,42339,4576,gaspar Roxas,PER,6,9,
42138,42138,4544,gaspar S,PER,844,847,
42126,42126,4544,gaspar S eliseo,PER,239,243,
36972,36972,3882,gaspar Toledo,PER,78,81,0
22158,22158,2370,gaspar acevedo,PER,8,11,0
30542,30542,3253,gaspar aguila,PER,0,3,0
18763,18763,1959,gaspar aleman rrejero,PER,7,11,0
21152,21152,2322,gaspar astudillo,PER,48,51,0
30145,30145,3214,gaspar azeves,PER,18,21,
24436,24436,2641,gaspar bargas,PER,15,18,0
27066,27066,2936,gaspar bargas,PER,63,66,0
30387,30387,3237,gaspar cardoso,PER,16,19,0
38775,38775,4113,gaspar castro,PER,12,15,0
38988,38988,4135,gaspar escobar,PER,11,14,0
40720,40720,4348,gaspar figueroa,PER,6,9,0
37600,37600,3958,gaspar heredia,PER,6,9,0
17118,17118,1844,gaspar heredia,PER,35,38,0
39522,39522,4206,gaspar herrera,PER,55,58,0
18128,18128,1913,gaspar cueva,PER,37,41,0
18135,18135,1914,gaspar cueva,PER,7,11,0
4008,4008,495,gaspar laredo,PER,32,35,0
40455,40455,4310,gaspar leon,PER,23,26,
17721,17721,1877,gaspar leon,PER,610,613,
32777,32777,3466,gaspar leon,PER,78,81,
40472,40472,4311,gaspar leon,PER,196,199,
34665,34665,3640,gaspar leon,PER,406,409,
41335,41335,4440,gaspar leon,PER,162,165,
34668,34668,3640,gaspar leon,PER,442,445,
18117,18117,1912,gaspar leon,PER,100,103,
18063,18063,1909,gaspar leon,PER,1352,1355,
41329,41329,4440,gaspar leon garabito,PER,8,12,
36461,36461,3818,gaspar los Reyes,PER,642,646,
23031,23031,2492,gaspar los rreyes,PER,0,4,
5107,5107,705,gaspar los rreyes,PER,8,12,
30605,30605,3260,gaspar los rreyes,PER,99,103,
35129,35129,3703,gaspar marchena,PER,71,74,0
29170,29170,3125,gaspar medina,PER,1522,1525,0
14023,14023,1593,gaspar padilla,PER,1110,1113,0
25713,25713,2780,gaspar ribas,PER,147,150,0
11866,11866,1385,gaspar ribas,PER,1494,1497,0
11902,11902,1390,gaspar ribas,PER,1320,1323,0
11871,11871,1385,gaspar ribas,PER,1656,1659,0
11977,11977,1397,gaspar ribas,PER,29,32,0
39760,39760,4235,gaspar rribas,PER,1171,1174,
25648,25648,2771,gaspar rribas,PER,60,63,
39824,39824,4245,gaspar rribas,PER,7,10,
25681,25681,2775,gaspar rribas,PER,225,228,
25685,25685,2775,gaspar rribas,PER,309,312,
25675,25675,2775,gaspar rribas,PER,4,7,
39707,39707,4235,gaspar rribas,PER,16,19,
30336,30336,3232,gaspar rriuas,PER,0,3,
29641,29641,3162,gaspar rrivas,PER,15,18,
42137,42137,4544,gaspar san eliseo,PER,823,827,
27980,27980,3017,gaspar surita,PER,214,217,
27974,27974,3017,gaspar surita,PER,33,36,
31963,31963,3395,gaspar suñiga y auellaneda,PER,58,63,
25224,25224,2728,gaspar torres,PER,32,35,0
29798,29798,3178,gaspar xines,PER,17,20,
30642,30642,3264,gaspar aguila,PER,24,27,0
32875,32875,3479,gaspar aguila,PER,7,10,0
30615,30615,3261,gaspar aguila,PER,0,3,0
30645,30645,3265,gaspar aguila,PER,0,3,0
30640,30640,3264,gaspar aguila,PER,0,3,0
30624,30624,3261,gaspar aguila,PER,131,134,0
30633,30633,3263,gaspar aguila,PER,0,3,0
32878,32878,3479,gaspar aguila,PER,59,62,0
30622,30622,3261,gaspar aguila,PER,76,79,0
30476,30476,3245,gaspar aguila,PER,0,3,0
37519,37519,3949,gaspar aguila,PER,92,95,0
24293,24293,2622,gaspar aguila,PER,1143,1146,0
30629,30629,3262,gaspar aguila,PER,27,30,0
30522,30522,3251,gaspar aguila,PER,0,3,0
32879,32879,3479,gaspar aguila,PER,76,79,0
30517,30517,3250,gaspar aguila,PER,0,3,0
32811,32811,3470,gaspar aguila,PER,10,13,0
30532,30532,3252,gaspar aguila,PER,1,4,0
30626,30626,3262,gaspar aguila,PER,0,3,0
32882,32882,3479,gaspar aguila,PER,138,141,0
39498,39498,4203,gaspar aguila,PER,5,8,0
32455,32455,3435,gaspar aguila,PER,4,7,0
39440,39440,4195,gaspar aguila,PER,68,71,0
30481,30481,3246,gaspar aguila,PER,0,3,0
32462,32462,3435,gaspar aguila,PER,51,54,0
30499,30499,3247,gaspar aguila,PER,41,44,0
39425,39425,4194,gaspar aguila,PER,63,66,0
39474,39474,4200,gaspar aguila,PER,54,57,0
37868,37868,3996,gaspar aguila,PER,25,28,0
16180,16180,1764,gaspar aguila,PER,635,638,0
30502,30502,3247,gaspar aguila,PER,64,67,0
40684,40684,4338,gaspar aguila,PER,17,20,0
30560,30560,3255,gaspar aguila,PER,0,3,0
27676,27676,2993,gaspar aguila,PER,44,47,0
24307,24307,2623,gaspar aguila,PER,93,96,0
30598,30598,3260,gaspar aguila,PER,0,3,0
30590,30590,3258,gaspar aguila,PER,100,103,0
30589,30589,3258,gaspar aguila,PER,75,78,0
30584,30584,3258,gaspar aguila,PER,8,11,0
16191,16191,1766,gaspar aguila,PER,7,10,0
31910,31910,3387,gaspar aguila,PER,9,12,0
39426,39426,4194,gaspar aguila,PER,83,86,0
24301,24301,2623,gaspar aguila,PER,13,16,0
37562,37562,3952,gaspar aguila,PER,333,336,0
37558,37558,3952,gaspar aguila,PER,258,261,0
30540,30540,3252,gaspar aguila,PER,94,97,0
37905,37905,4000,gaspar aguila,PER,135,138,0
24303,24303,2623,gaspar aguila,PER,33,36,0
30610,30610,3260,gaspar aguila,PER,172,175,0
