Casamayor de La Coma, María Andresa. Casandro Mamés de La Marca y Araioa
Espinosa Medrano, Juan de. El Lunarejo
Espinosa y Mieses, Felipe de
Espinosa Montenegro, Juan de
Espinosa de los Monteros , Juan
Espinosa de los Monteros , Miguel
Espinosa de los Monteros, Pedro
Espinosa de los Monteros y Abadía, Antonio
Espinosa de los Monteros Aliaga, Gregorio
Espinosa de los Monteros y Aliaga, Juan Alonso
Espinosa de los Monteros y Aliaga Torralba, Juan José
Espinosa de los Monteros y Ayerdi, Carlos
Espinosa de los Monteros y Quintana, Jacobo María. Barón del Solar de Espinosa (III)
Espinosa Moya, Carlos
Espinosa Ocampo y Cornejo, José Antonio de
Espinosa y Rivadeneira, Juan de
Espinosa y Ruidíez, Santiago Ignacio de. Barón del Solar de Espinosa (I)
Espinosa Salado de Ribadeneira, Juan de
Espinosa Sarabia, Lesmes de
Espinosa y Tello, José
Espinosa Vergara, Pedro de
Espinoza , Mateo
Espinoza , Nicolás
Espiñeira , Pedro Ángel de
Espoz y Mina Ilundain, Francisco. El rey chico de Navarra
Esquerdo Sapena, Onofre
Esquiaqui y García, Domingo
Esquivel , Diego
Esquivel , Juan de
Esquivel , Pedro de
Esquivel y Castañeda, Manuel
Esquivel (de) Barahona, Juan
Esquivel y Larrasa, Juan Francisco de
Esquivel del Rosario , Jacinto
Esquivel Sotomayor, Manuel
Estachería Hernández, José Juan
Estada , Jorge Francisco de
Estadella , Francisco
Estala Ribera, Pedro Mariano. Damón
Estanga , Juan Agustín
Estaper , Martín
Estarrona , Juan de
Estarrona San Martín, José María
Este , Carlos Filiberto de. Marqués de Borgomanero (III), en Italia
Este , Carlos Manuel Filiberto de. Marqués de Borgomanero (IV), en Italia
Este , Francisco de. Duque de Módena (VIII), en Italia
Esteban , Onofre
Esteban y Gómez, Andrés
Esteban de Mojares, Juan
Estébanez Calderón, Serafín. El Solitario, Sifinio
Estébanez Rivera, José Antonio
Estefanía Sorriba, Pedro
Esteibar , Francisco de
Esteller Ferrán, Baltasar
Estellés , Miquel
Estenaga , Tomás Eleuterio
Estenoz Escanes, José María
Estepar Alcántara, Manuel
Estete , Martín
Estete , Miguel de
Esteva , Pere Onofre
Esteva y Grops, José Buenaventura de. Marqués de Esteva de las Delicias (I)
Esteve , Damián
Esteve , Jacinto
Esteve , Jeroni
Esteve , Joaquín
Esteve , Pedro Jaime
Esteve Bonet, José
Esteve y Marqués, Agustín
Estévez , Hipólito
Estévez y Cantal, José
Estévez Díaz, Miguel
Estigarribia , Juan Vicente
Estomba , Juan Ramón
Estopiñán y Virués, Pedro de
Estrada , Alonso de
Estrada , Bernardo de
Estrada , Francisco
Estrada , Ignacio José de
Estrada , Jacinto
Estrada , José
Estrada , Josep
Estrada , Juan de Dios
Estrada , Juan Eusebio de
Estrada , Luis de
Estrada , Luis de
Estrada Aristondo, Pedro Nolasco
Estrada Ayllón, Juan Pablo de
Estrada Estrada, Manuel Tomás
Estrada de Farfán, María de
Estrada y González, Juan
Estrada González-Guiral, Antonio
Estrada Manrique, Antonio de
Estrada y Paredes, Juan Antonio de
Estrada y Posada, Nicolás Bernardo
Estrada Quirós, José. José de Jesús María
Estrées , Victor Marie de. Duque de Estrées (I), en Francia
Estrella , Diego de la
Estremiana , Andrés de
Estupiñán y Cabeza de Vaca, Pedro
Estupiñán de Figueroa, Lorenzo
Ettenhard y Abarca, Francisco Antonio de
Eulate , Lope de
Eulate y Santa Cruz, Juan José
Eura , Ramón Francisco Agustín
Eusa , Martín de
Eusa Torreblanca, Sebastián de
Eusebi , Luis
Evia , Jacinto de
Evinent Muntaner, Rafael
Evreux , Yves d'
Exea y Descartín, Luis
Eximeno y Pujades, Antonio
Eyzaguirre y Arechavala, Agustín Manuel de
Eyzaguirre y Arechavala, Miguel de
Ezarra y Echavarría, Salvador María
Ezcurra , José María
Ezcurra , Juan Ignacio de
Ezcurra , María Josefa
Ezcurra de Rosas, María Encarnación
Ezeyza , Juan Ramón
Ezmir Casanate y Bayetola, José
Ezpeleta , Fernando de
Ezpeleta , Miguel Lino de
Ezpeleta , Salvador Joaquín de
Ezpeleta y Amatriain, José de
Ezpeleta y Enrile, Joaquín de
Ezpeleta y Enrile, José María de. Conde de Ezpeleta de Beire (II)
Ezpeleta y Galdeano, José de. Conde de Ezpeleta de Beire (I)
Ezpeleta y Gari, Bernardo de
Ezpeleta y Goñi, Jerónimo de. Jerónimo Javier. Xavier de Beire
Ezquerra , Domingo
Ezquerra , Pablo
Ezquerra del Bayo , Joaquín
Ezquerra y Ederra, José
Ezquerra y Guirior, José Javier de
Ezquerra Pérez, Jerónimo
Ezquerra de Rozas, Fernando
Ezquerra de Rozas, Jerónimo. Jerónimo de San José
Ezquiaga , José Miguel de
Ezterripa y Rameri, Francisco Xavier de
Ezterripa y Rameri, Juan Agustín de
Fabián y Fuero, Francisco
Fabra y Soldevila, Francisco
Fabrat , Lino
Fabre , Agustín Eusebio
Fabre , Antonio
Fabré , José
Fábrega y de las Cuevas, José de
Fábregas Marimón, José
Fábregas y Sala, Esteban
Fabregat , Joaquín José
Fabregat y Forés, Cristóbal
Fàbregues Bauçà, Jaume
Fábregues-Boixar Ponç, Juan. Barón de la Font de Quinto (I)
Fábregues-Boixar Talarn, Juan Antonio de. Barón de la Font de Quinto (II)
Facco , Giacomo
Faci Agud, Roque. Fray Roque Alberto Faci
Fadrique II de Nápoles. Duque de Anjou-Maine
Fáez de Miranda y Argandoña, Matías
Fáez de Valdés , Álvaro
Fagés , Pedro
Faing , Gilles du. Gilles Dufaing de Luzemburg
Fajardo , Francisco
Fajardo , Gonzalo
Fajardo , Jorge de Barros
Fajardo , Lorenzo José
Fajardo , Luis
Fajardo , Pedro
Fajardo , Pedro
Fajardo , Pedro
Fajardo y Aguilar, Juan Francisco
Fajardo Chacón, Diego
Fajardo y Chacón, Pedro. Marqués de Los Vélez (I)
Fajardo y Córdoba, Pedro. Marqués de Los Vélez (III)
Fajardo de la Cueva, Luis. Marqués de Los Vélez (II)
Fajardo de Guevara, Juan. Marqués de Espinardo (I)
Fajardo y Monroy, Felipe Nicolás
Fajardo Monroy Marrón, Juan Isidro
Fajardo de Requesens y Zúñiga, Luis. Marqués de Los Vélez (IV)
Fajardo de Requeséns-Zúñiga y Pimentel, Pedro. Marqués de Los Vélez (V)
Fajardo de Tenza , Alonso. Señor de Espinardo, Ontur y Albatana
Fajardo de Zúñiga y Requesens, Fernando Joaquín. Marqués de Los Vélez (VI)
Falck , José
Falcó , Nicolau
Falcó de Belaochaga y Castro, Félix. Señor de Benifayó
Falcó y Segura, Jaime Juan
Falcón , Francisco
Falcón , Juan
Falconi de Bustamante, Juan
Falcote , Juan
Faleiro , Francisco de
Faleiro , Ruy
Falkner , Tomás
Falset , Joseph
Faltos , Antonio
Fancelli , Domenico di Alessandro
Fandós , Joaquín. Joaquín del Niño Jesús
Fanegas , Jaime
Farfán , Agustín
Farfán , Juan de
Farfán , Juan
Farfán , Pedro
Faria , Manuel Severim de
Faria , Pedro. Pedro Hurtado de la Vera
Faria e Sousa, Manuel de
Farina , Gavino. Señor de la Villa de Monti
Fariñas del Corral Tavares y Mascareñas, Macario
Farnese , Ranuccio. Duque de Parma y de Piacenza (IV)
Farnesio , Alejandro. Príncipe de Parma
Farnesio , Alejandro. Duque de Parma y de Piacenza (III)
Farnesio , Pedro Luis. Duque de Parma (I)
Farnesio y Orsini, Octavio. Duque de Parma y de Piacenza (II)
Faro , Estevao de. Conde de Faro (I)
Farto López, Nicolás
Febrés Oms, Andrés
Federici , Francesco
Federigui y Jácome de Linden, José. Marqués de Paterna del Campo (II)
Federmann , Nicolaus
Feijóo y Castro, José
Feijóo Centellas, Francisco
Feijóo Centellas, Juan Manuel
Feijóo y Montenegro Puga, Benito Jerónimo
Feijóo de Sosa , Miguel
Feijóo Suárez, Pedro
Felipe I. El Hermoso
Felipe II
Felipe III
Felipe IV
Felipe V
Felipe de Coto y Herrera, Jerónimo
Felípez de Guzmán, Enrique. Marqués de Mairena (I)
Felipillo
Feliú Ballestero, Benito
Feliú de la Peña y Farrell, Narciso
Feliu Utset, Jacinto
Feloaga e Irigoyen, Francisco de
Feloaga y Ozcoidi, Antonio de
Feloaga y Ozcoidi, Francisco de
Feloaga y Ozcoidi, Jerónimo de
Feloaga y Ponce de León, Juan de. Marqués de Navahermosa (I)
Fénix de Canales, Francisco
Feringán Cortés, Felipe
Feringán Cortés, Sebastián
Fermín , Juan Bautista
Fernandes , André
Fernandes Coutinho, Vasco
Fernández , Alberto
Fernández , Alejo
Fernández , Alonso
Fernández , Antonio. El Viejo
Fernández , Baltasar
Fernández , Bartolomé
Fernández , Basilio
Fernández , Diego. El Palentino
Fernández , Francisco
Fernández , Francisco Antonio
Fernández , Gonzalo
Fernández , Gregorio
Fernández , Juan
Fernández , Juan
Fernández , Juan. El Labrador
Fernández , Juan
Fernández , Juan
Fernández , Juan Patricio
Fernández , Juan
Fernández , Juan
Fernández , Lucas
Fernández , Luis
Fernández , Luisa
Fernández , Manuel Ignacio
Fernández , Marcos
Fernández , María
Fernández , María del Rosario. La Tirana
Fernández , Melchor
Fernández , Miguel
Fernández , Pedro
Fernández , Pedro
Fernández , Santiago
Fernández , Saturnino
Fernández , Sebastiana
Fernández , Vicente
Fernández de Agüero, Juan Manuel
Fernández de Alarcón, Cristobalina
Fernández de Alderete, Juan
Fernández de Alfaro, Luis
Fernández de Alvarado y Perales, Eugenio. Marqués de Tabalosos (I)
Fernández de Andrada , Andrés
Fernández de Angulo , Francisco
Fernández de Angulo, Juan
Fernández de Angulo y Blasco, Gregorio
Fernández de Angulo Saavedra y Luna, Martín
Fernández Arosa, Plácido Antonio
Fernández de Astiz y Urrutia, Antonio
Fernández Baeza Viñales, Pascual
Fernández de Barco , Francisco
Fernández de Barrio de Ajo, Alonso. Alonso de Barrio de Ajo
Fernández Blanco y Martínez, Simón
Fernández de Boán , Juan
Fernández de Bobadilla , Francisco
Fernández de Bobadilla y Grandi, Juan
Fernández de Bonilla , Alonso
Fernández de Cabredo, Tomás
Fernández de Cabrera y Bobadilla, Diego. Conde de Chinchón (III)
Fernández de Cabrera y Bobadilla, Pedro. Conde de Chinchón (II)
Fernández de Cabrera y Bobadilla de la Cerda, Luis Jerónimo. Conde de Chinchón (IV)
Fernández de la Cámara y Pita, Mayor. María Pita
Fernández Campero, Juan Manuel
Fernández Campino, José
Fernández del Campo y Angulo, Antonio
Fernández del Campo y Angulo, Pedro. Marqués de Mejorada del Campo (I)
Fernández del Campo y Salvatierra, Pedro Cayetano. Marqués de Mejorada (II), Marqués de la Breña
Fernández de Campomanes, Domingo
Fernández Cañas, Juan. Alcalde Caridad; Tío Caridad
Fernández Carrascosa, Manuel
Fernández Casariego y Rodríguez Trelles, Fernando. Marqués de Casariego (I), Vizconde de Tapia (I)
Fernández de Castelblanco y Loyola, Manuel
Fernández del Castillo , Juan
Fernández del Castillo Artíguez, Antonio
Fernández de Castro, Antonio
Fernández de Castro , Gaspar
Fernández de Castro , Manuel de
Fernández de Castro , Nicolás
Fernández de Castro , Pedro. Conde de Lemos (V)
Fernández de Castro , Pedro. Conde de Lemos (VII), marqués de Sarriá (IV), conde de Villalba (V) y conde de Andrade (III)
Fernández de Castro Andrade Lignano de Gattinara, Francisco. Conde de Lemos (IX)
Fernández de Castro Delgado, Jerónimo. Jerónimo de San Félix
Fernández de Castro y Gutiérrez de Castro, Ignacio
Fernández de Castro y Lila, Antonio. Marqués de Villacampo (III)
Fernández de Castro y Marchioti, Francisco
Fernández de Castro Portugal y Andrade, Pedro Antonio. Conde de Lemos (X)
Fernández de Castro y Villavicencio, Antonio
Fernández Cepeda, Bruno
Fernández de Coalla , Gonzalo
Fernández Cogollo, Juan
Fernández de Córdoba , Alfonso. Titular de la Casa de Córdoba (VI), señor del estado y mayorazgo de Aguilar (III)
Fernández de Córdoba , Alfonso. Alfonso de Aguilar. Titular de la Casa de Córdoba (VIII), señor del estado y mayorazgo de Aguilar (V)
Fernández de Córdoba , Alfonso
Fernández de Córdoba, Antonio. El Capitán. Señor de Belmonte (II)
Fernández de Córdoba , Antonio
Fernández de Córdoba , Bonifacio
Fernández de Córdoba , Catalina. Marquesa de Priego (II)
Fernández de Córdoba , Diego. Señor de Baena (II). Conde de Cabra (I) y Vizconde de Iznájar (I)
Fernández de Córdoba , Francisco. Abad de Rute
Fernández de Córdoba , Francisco
Fernández de Córdoba , Francisco
Fernández de Córdoba , Gómez
Fernández de Córdoba , Gonzalo. El Gran Capitán. Duque de Sessa (I), Duque de Montalto (I), Duque de Santangelo (I)
Fernández de Córdoba , Gonzalo
Fernández de Córdoba , Gonzalo. Duque de Sessa (III), Duque de Baena (I), Duque de Santángelo (III), Duque de Terranova (III), Duque de Andría (III), Conde de Cabra (V)
Fernández de Córdoba , Jerónimo
Fernández de Córdoba , José
Fernández de Córdoba , Luis. Duque de Sessa (VI), conde de Cabra (VIII)
Fernández de Córdoba , Luis Antonio. Conde de Teba y Marqués de Ardales
Fernández de Córdoba , Luis. Marqués de Comares (II)
Fernández de Córdoba, Luis. Duque de Sessa (II)
Fernández de Córdoba , Luis Ignacio
Fernández de Córdoba , Luis María. Duque de Medinaceli (XIII)
Fernández de Córdoba , Manuel
Fernández de Córdoba , Miguel Tadeo
Fernández de Córdoba , Pedro
Fernández de Córdoba , Pedro de Alcántara. Duque de Medinaceli (XII)
Fernández de Córdoba , Pedro
Fernández de Córdoba , Pedro
Fernández de Córdoba , Pedro. Marqués de Priego (I), señor de Aguilar (VII)
Fernández de Córdoba , Tomás
Fernández de Córdoba y Alagón y Glimes de Brabante, Vicente. Conde de Sástago (XII)
Fernández de Córdoba y Arce, Luis. Señor de la villa del Carpio
Fernández de Córdoba y Arellano, Diego. Marqués de Comares (I)
Fernández de Córdoba y Benavides, Luis Joaquín. Duque de Medinaceli (XIV), Marqués de Cogolludo (XIII)
Fernández de Córdoba y Cardona, Félix. Duque de Sessa (IX)
Fernández de Córdoba y Cardona-Anglesola, Gonzalo. Príncipe de Maratea, Príncipe del Sacro Imperio
Fernández de Córdoba y de la Cerda, Nicolás. Duque de Medinaceli (X)
Fernández de Córdoba y Coalla, Juan. Marqués de Miranda de Auta (I)
Fernández de Córdoba y Cueva, Francisco Javier
Fernández de Cordoba y Figueroa, Alonso. "El Sordo". Duque de Feria (V)
Fernández de Córdoba y Figueroa, Catalina. Duquesa de Cardona (VI)
Fernández de Córdoba y Figueroa, Pedro. Conde de Feria (IV)
Fernández de Córdoba Figueroa y de la Cerda, Manuel Luis. Duque de Feria (VIII)
Fernández de Córdoba Figueroa y Enríquez de Ribera, Luis Ignacio. Duque de Feria (VI)
Fernández de Córdoba Figueroa y Fernández de Córdoba, Luis Mauricio. Duque de Feria (VII)
Fernández de Córdoba y Folch de Cardona Anglesola y Requesens, Antonio. Duque de Sessa (V)
Fernández de Córdoba Folch de Cardona y Aragón y Requesens, Francisco María. Duque de Sessa (VIII)
Fernández de Córdoba Heredia y Carvajal, Antonio María
Fernández de Córdoba y Jimenez de Góngora, Joaquín Mariano. Marqués de la Puebla de los Infantes (II)
Fernández de Córdoba Lasso de la Vega y Pacheco, Francisco de Paula. Marqués del Vado del Maestre (IV), Conde de la Puebla del Maestre (XVII)
Fernández de Córdoba Lasso de la Vega Pacheco y Portocarrero, Francisco de Paula. Conde de la Puebla del Maestre (XVIII)
Fernández de Córdoba y Melgarejo de la Roelas, Diego. Marqués de Guadalcázar (I); conde de las Posadas (I)
Fernández de Córdoba y Mendoza, Diego. Conde de Cabra (III)
Fernández de Córdoba y Pacheco, Joaquín. Duque de Arión (VI), Marqués de Mancera (IX), Marqués de Povar (XI), Marqués de Malpica (X), Marqués de Montalvo (VIII), Conde de Gondomar (IX)
Fernández de Córdoba y Pacheco, María del Carmen. Duquesa de Villahermosa (XIII)
Fernández de Córdoba y Pimentel, Diego Pedro. Marqués de Huétor de Santillán (I)
Fernández de Córdoba y Ponce de León, José
Fernández de Córdoba y Santillán, Luis. Marqués de Guadalcázar (VI)
Fernández de Córdoba Spínola y de la Cerda, Buenaventura
Fernández de Córdoba y Spínola de la Cerda, Luis Antonio. Duque de Medinaceli (XI)
Fernández de Córdoba y Valcárcel, Luis
Fernández de Córdoba y de Velasco, Alfonso. Conde de Alcaudete (II)
Fernández de Córdoba y Velasco, Diego
Fernández de Córdoba y de Velasco, Francisco. Conde de Alcaudete (IV)
Fernández de Córdoba y Vera de Aragón, Joaquín María. Conde de Sástago (XIV)
Fernández de Córdoba y Zapata, Luis. El Bárbaro
Fernández de Córdoba y Zúñiga, Diego. Marqués de Comares (III). El Africano
Fernández Coronel, Antonio
Fernández Coronel, Francisco
Fernández Correa, Marcos
Fernández de la Cruz , Esteban
Fernández de la Cruz, Francisco
Fernández de la Cruz , Luciano
Fernández Cruzado, Joaquín Manuel
Fernández de la Cueva y de la Cueva, Francisco. Duque de Alburquerque (VII)
Fernández de la Cueva y de la Cueva, Juan Francisco. Conde de Ledesma (X). Duque de Alburquerque (X)
Fernández de la Cueva y Enríquez, Francisco. Duque de Alburquerque (VIII)
Fernández de la Cueva y Enríquez de Cabrera, Melchor. Duque de Alburquerque (IX), Marqués de Cuéllar (VII), Conde de Ledesma
Fernández Dávila, Tadeo
Fernández (de la) Rocha, Juan
Fernández y Díaz, José
Fernández Durán Fernández de la Casa, Miguel. Marqués de Tolosa (I)
Fernández de Echeverría y Veytia Linaje, Mariano
Fernández do Eijo , Januario
Fernández de Enciso , Martín
Fernández-Espartero Álvarez de Toro, Joaquín Baldomero. Duque de la Victoria (I), Duque de Morella (I), Conde de Luchana, Vizconde de Banderas (I), Príncipe de Vergara (I)
Fernández de Espinosa , Juan
Fernández y Félix, José Miguel Ramón Adaucto. Guadalupe Victoria
Fernández Flores, Francisco. El Cojo
Fernández de Folgueras Fernández Flores, Mariano
Fernández Franco, Juan
Fernández Franco de Medina, Juan
Fernandez de Fuenmayor Figueroa, Ruy
Fernández de la Fuente, Antonio
Fernández Gamboa Fernández de Arroyabe, Agustín
Fernández de Gandía, Juan
Fernández García-Ojeda, Juan
Fernández-Gascó Aguado, Francisco de Paula
Fernández Gatica, Lorenzo
Fernández Gil, Juan
Fernández Golfín, Francisco
Fernández González, Benito
Fernández de Guevara Laynez, Vicente de
Fernández Guijalvo, Pedro
Fernández de Henestrosa y de Aguilar, Juan Tomás. Marqués de Peñaflor (I)
Fernández de Henestrosa y Horcasitas, Juan de la Cruz
Fernández de Heredia , Alonso
Fernández de Heredia , Antonio
Fernández de Heredia, Gonzalo
Fernández de Heredia , Juan
Fernández de Heredia, Juan Francisco
Fernández de Heredia, Juan
Fernández de Heredia, Lorenzo
Fernández de Heredia , Thomás
Fernández de Heredia y Spínola, Narciso de. Conde de Heredia Spínola (I)
Fernández Hidalgo, Gutierre
Fernández de Híjar y Beaumont, Luis. Señor de Híjar (VIII)
Fernández de Híjar y Cabrera, Juan. Duque de Híjar (I), Señor de Híjar (VII)
Fernández de Híjar y Castro-Pinós, Isabel Margarita. Duquesa de Híjar (IV)
Fernández de Híjar y Castro-Pinós, María Estefanía. Duquesa de Híjar (III)
Fernández de Híjar y Enríquez, Juan. Conde de Belchite (II), Señor de Híjar (IX)
Fernández de Híjar y Fernández de Heredia, Jorge. Conde de Fuentes (XIV)
Fernández de Híjar y Fernández de Heredia, Juan Francisco Cristóbal. Duque de Híjar (II)
Fernández de Híjar y Pignatelli de Aragón, Juana Petronila. Duquesa de Híjar (VI)
Fernández de Híjar y Portocarrero Funes de Villalpando, Joaquín Diego de. Duque de Híjar (VIII)
Fernández de Híjar de Portugal y Silva, Isidro Francisco Fadrique. Duque de Híjar (VII)
Fernández de Híjar y Ramírez de Arellano, Luis. Señor de Híjar (X)
Fernández de Híjar Sarmiento de la Cerda, Jaime. Duque de Híjar (V)
Fernández de Hudobro, Juan
Fernández Ibáñez, Pedro
Fernández Iglesias, Vicente
Fernández de Isla, Francisco
Fernández de Isla , Juan
Fernández de Isla y Alvear, Juan
Fernández de Jauregui y Urrutia, José Antonio
Fernández Ladrillero, Juan
Fernández de Lara , Juan
Fernández de Laredo , Juan
Fernández de Leceta , Sebastián. Dos Pelos
Fernandez de León y García Cabrera, Esteban
Fernández de Leyva , Joaquín
Fernández Lindo y Zelaya, Juan Nepomuceno
Fernández de Lizardi Gutiérrez, José Joaquín. El Pensador Mexicano
Fernández de Lugo , Alonso
Fernández de Lugo , Pedro
